# One correction, one line. Six pipe-separated fields, no wrapping:
#
#   DATE | SLUG | CLASS | CHANNEL | GATE | NOTE
#
# DATE     YYYY-MM-DD
# SLUG     short kebab-case handle; reuse one only for a literally recurring problem
# CLASS    from .ai/gates/data/corrections_vocab.json -- which ships EMPTY, so the
#          first entry you write also adds its class to that file
# CHANNEL  who found it: karel-style maintainer name, claude, gate, test, audit, none
# GATE     yes | yes-now | no-judgment | no-gap | n/a
# NOTE     >=40 chars, and length is not the point. Three things earn the entry:
#          what was wrong concretely, WHY IT WAS BELIEVED, and what generalises.
#          The middle one is what makes clustering possible -- the shape of the
#          error is what repeats, not its subject.
#
# Validated by `nightshift.gates.corrections_log` on every edit, so a malformed
# line cannot sit here quietly. Read the distribution with
# `python -m nightshift.corrections`.
#
# This file starts empty and that is the intended state. The framework ships the
# machinery for earning rules, not a set of earned rules.
2026-08-03 | uninstall-deleted-what-it-kept | derived-what-only-the-act-knew | maintainer | no-judgment | `uninstall.plan` decided what to delete by asking `init.build_plan` what it writes and intersecting with the disk, taking `writes | kept` as the candidate set. After a run our own files EXIST, so the second build files them under `kept` -- the same list as a `CLAUDE.md`, `.gitattributes`, `.claude/memory/arch.md` or `docs/tier-binding.md` the project already had and `init` deliberately left alone. So `nightshift uninstall --yes` in any repo that was not empty deleted the operator's own documents. Reproduced 2026-08-03 on a synthetic repo carrying all four: every one appeared under `delete 27 file(s)`. Why it was believed: the intersection is the mechanism that makes the command safe in the ordinary case, and `test_uninstall_removes_exactly_what_init_wrote` passed -- because its fixture is a FRESH repo, where `kept` is empty and the wrong list and the right list are the same list. Every uninstall test used that fixture, so the suite could not see the case. Generalises: DERIVING A FACT FROM THE CURRENT STATE CANNOT RECOVER PROVENANCE -- only the act that wrote a file knows it wrote one, and `init`'s own refusal to overwrite is exactly what guarantees the two are indistinguishable afterwards. Same shape as a fixture that is too clean to contain the bug: the empty case is where the wrong algorithm and the right one agree. Fixed: `init` writes `.ai/install.json` naming what it created (accumulating across re-runs, or a second `init` would leave a receipt saying it made nothing), `uninstall` reads that and intersects it with what `init` can write so a hand-edited receipt is not obeyed, pre-receipt installs fall back to byte-comparison and report what they declined, and nine tests in tests/test_install_flow.py run every case through a repo that already has its own four documents.
2026-08-03 | never-overwrite-read-as-nothing-to-do | derived-what-only-the-act-knew | maintainer | no-gap | The other half of `uninstall-deleted-what-it-kept`, and the reason there was nothing to remove: `init` staged `CLAUDE.md`, `.gitattributes`, the `[tiers].binding_doc` and `Board/README.md` through the same never-overwrite path as everything else, so a project that already had any of them got one line reading 'keep (already present, untouched)' and the requirement was NEVER INSTALLED. For those four the content is the requirement and the file existing is not: the rules a session must follow, the `* text=auto eol=lf` line, the fenced block `nightshift.tiers` parses, the lane contract. Measured 2026-08-03 in a repo with three of them present: two gate violations on the very first run (`line_endings` on a `.gitattributes` that lacked the rule, `dead_code` unrelated) and `tiers.binding()` unable to find a block at the path the manifest pointed at -- an install that reported success and had configured nothing. Why it was believed: 'never overwrite the operator's file' is a real and load-bearing rule, and `stage()` is how it is kept; the error was reading it as 'therefore do nothing', when the third option -- add to the file without touching what is there -- was available the whole time. Every install test used a fixture with none of the four files, so the branch never ran. Generalises: NEVER-OVERWRITE IS NOT THE SAME RULE AS NOTHING-TO-DO, and conflating them turns a safety property into a silent skip. The tell is a report line in the passive voice: 'kept, untouched' names what was not done and never asks whether something still needs doing. Fixed: a `merge()` path appends a block fenced by `nightshift:begin`/`nightshift:end` markers, with the framework's CLAUDE.md half going to `.ai/CLAUDE.md` and a pointer into theirs; `uninstall` strips exactly those blocks by reading the markers, so it is symmetric with or without a receipt; `branch_role_prose` gained the second path so the branch-role rule is gated wherever it landed. Two further bugs fell out of testing it, both the same re-run shape as the receipt: keying the CLAUDE.md split on the file EXISTING made a second `init` write an orphan `.ai/CLAUDE.md`, and a file this tool wrote is just a file that exists, so `Board/README.md` was appended to itself.
2026-08-14 | project-owner-named-in-a-framework-report | origin-identity-baked-in | test | no-gap | `ingest.report()` labelled the inline bucket with the origin project owner's name -- 'Karel, at the keyboard. No card is written for these.' -- as a heading blurb in a report this module writes into ANY consuming repo, so the first person to install it would read a report addressed to somebody else. Caught by `test_no_runtime_string_names_the_origin_project` on the full-suite run, before the commit, which is the gate working exactly as designed. Why it was believed: the module was authored inside a long session in the origin project, discussing that project's board with its owner, so second person and his name were interchangeable while writing -- and the module's own docstring names him LEGITIMATELY, quoting the decision that produced the money rule, because provenance is what a docstring is for. So the file already contained the name in a correct position, and the incorrect one looked like more of the same. Generalises: WHEN A FILE LEGITIMATELY QUOTES THE ORIGIN PROJECT FOR PROVENANCE, EVERY LATER STRING IN THAT FILE INHERITS THE VOICE. Both are string literals a few lines apart and the difference is not lexical, so re-reading for names cannot separate them; the question that does is WHO READS THIS STRING -- a maintainer of this package, or an operator of some other repo. Same asymmetry the class already names, arriving through authorship rather than through hardcoding. Fixed: the heading is second person, with a comment at the site naming the constraint and the test that enforces it, so the next person editing that dict is told the rule where they would break it rather than in a test file they have no reason to open.
2026-08-14 | generated-view-joined-no-list | category-of-one-read-as-a-literal | claude | no-gap | `Digest.md` was the only report the tooling wrote at the repo root, so its name sat as a bare literal in three places that each need the whole set: `board.commit_board` staged it, `runner.dirty_outside_board` exempted it from the dirty-tree refusal, and `hooks.correction_prompt._IGNORED` discounted its churn. Then `ingest` shipped `Routing.md` and `chores` shipped `Chores.md`, each with its own module-level `OUT = Path("...")`, and joined none of the three lists. Both consequences fired the first time the two commands were run for real, minutes apart, in the origin project on 2026-08-14: routing the inbox wrote `Routing.md`, planning a batch wrote `Chores.md`, and `python -m nightshift.chores` then refused with 'working tree is dirty outside Board/: Chores.md, Routing.md' -- the two new commands blocking each other, and the dispatcher refusing the run that had just produced the files. The second half is quieter and was never observed: a view that is not staged exists on one machine only, which for a routing decision or a play checklist is board state the other machine cannot see. Why it was believed: with one member there is no set to notice the absence of -- `"Digest.md"` reads as correct at all three sites and the repetition looks like coincidence rather than a missing constant, so a second and third view were added by writing the same kind of line the first one had and nothing pointed at the consumers. The tests could not see it either: every one named `Digest.md` literally, so all three lists stayed green while being wrong about two thirds of their subject. Generalises: A CATEGORY WITH ONE MEMBER IS A LITERAL, AND ITS SECOND MEMBER ARRIVES WITHOUT A REFERENCE TO FOLLOW. The tell is the same string appearing in three modules that do not otherwise know about each other -- and the fix is to name the category the FIRST time, when it looks like over-engineering. Also that a commit list and an exemption list over the same set must be the same object: committed-but-not-exempt blocks every dispatch, exempt-but-not-committed loses the file. Fixed: `board.GENERATED_VIEWS` (with `DIGEST_VIEW`/`ROUTING_VIEW`/`CHORES_VIEW`) owns the set, the three writers derive their `OUT` from it, all three consumers read the tuple, and six tests in tests/test_runner.py are parametrised over the tuple so a fourth view is covered the day it is added rather than the day someone remembers these three sites.
2026-08-14 | effort-cap-measured-the-repo | derived-not-verified | maintainer | n/a | The chore batch carried a 40-turn / 20-minute effort budget as its mechanical backstop on "was this actually a one-prompter", and an item that exceeded it was failed as "not a one-prompter", dropped from the batch and left on its branch. First contact with real work broke both halves at once: `tools-console-encoding` took 48 turns, went green on the gates and on every test reaching its diff, and was bounced -- for a two-line edit in two files plus one new gate and an audit row. A turn is one assistant step that used a tool, so the count is dominated by how many files must be opened to be sure and how often the suite runs; the same attempt read 3.4M tokens from cache in a ~1,900-test project. Maintainer, shown the number: "the question is if the work is straightforward (=simple) not if it needs X turns or modify X files." The second defect is worse and was invisible while the first was believed: the cap was read AFTER the worker finished, so it could no longer prevent anything -- the time was already spent, and the only act left to it was discarding a gated, tested result. It then parked that result in `review/`, where nothing would ever pick it up: the batch's single review runs over the MERGED diff and the item never reached the merge, while both the batch selector and the night take their queue from `tasks/`. So a correct diff sat in a lane with no reviewer scheduled and nothing to report that it was stuck. Why it was believed: the plan that specified it argued explicitly for measuring effort rather than output, and that argument is right against the thing it was aimed at -- a line-count cap, which the same paragraph rejects because 200 mechanical lines are trivial and a four-line off-by-one is not. "Effort, not output" is a real improvement on "output", and being an improvement is what stopped anyone asking whether effort tracks simplicity either. It does not: it tracks FRICTION, which is a property of the codebase. Generalises: A MEASUREMENT THAT IMPROVES ON A WORSE MEASUREMENT IS STILL NOT A VALIDATED ONE -- and a threshold read after the work is done cannot protect anything, only destroy something. Ask what a cap is still able to prevent at the moment it is evaluated; if the answer is nothing, it is not a guard. The runaway it was meant to stop was already bounded where stopping works, by the wall-clock timeout on the worker's own process, which `runner`'s own comment names. Fixed: the budget is gone, `effort_exceeded` is now `cost_note` which returns prose for the report and no verdict any caller could branch on, a green chore lands however many turns it took, the worker prompt's effort paragraph now asks what it still does not know rather than how long it has taken, and two tests pin it -- one that 500 turns still lands, one that a green chore never ends in a lane no reviewer drains. Left open and reported separately: `review/` has no automated drain at all, so `_hand_over`'s batch-did-not-land path still relies on a human noticing.
2026-08-15 | account-veto-checked-config-only-not-live-signal | derived-not-verified | claude | yes-now | `panel.py`'s `_guard_dispatch_account` (built for item 14 of a consuming project's dispatch-cost plan, the Command Center) first checked only the configured `[[accounts]]` `dispatch:` stance before allowing a POST to /api/dispatch. Running the panel live against a real board with no `[[accounts]]` entries at all yet showed the rail correctly rendering "API spend ENABLED on this account" from `usage.read_identity()`, while the guard itself never read that signal at all: a dispatch to the one account `feedback_account_dispatch` exists to protect would have gone through and spawned a real `python -m nightshift.runner --card <id>` subprocess. Why believed: the design doc's own prose already says the live `hasExtraUsageEnabled` signal "may veto an account config forgot to mark," and that exact sentence was read and paraphrased into the guard's own docstring before the config-stance half was implemented and tested against synthetic fixtures with an account already populated -- so the check felt complete the moment the half with a config object to point at was done, and the half needing no config at all to exist was never written. Fixed by having the guard also veto on `identity.has_extra_usage_enabled`, unconditionally, and two tests now pin it: one asserting the veto fires with zero accounts configured, one asserting it does not fire on a clean identity read. Generalises: A RULE STATED IN TWO HALVES OF ONE SENTENCE CAN SHIP WITH ONLY THE HALF THAT HAS A CONFIG OBJECT TO CHECK -- the half that is a live read requiring no configuration is easy to forget precisely because there is no fixture whose absence would remind you, so a guard's own test suite must include the zero-config case, not only the pre-populated one. [[disposition: commit: ai/command-center-panel]]
2026-08-16 | live-pid-is-not-a-live-run | derived-not-verified | claude | yes-now | `panel.py`'s status rail asked one question to decide whether a run was in flight -- is the pid in `.ai/runs/status.json` alive -- and rendered "RUNNING NOW", a pulsing dot, the phase pills and a climbing elapsed counter when it said yes. Screenshotting the real board showed `tools-console-encoding` running for 2482 minutes, 41 hours, on a machine where nothing had dispatched for two days. The heartbeat was from 2026-08-14 and its pid, 57932, had since been recycled by the OS to an unrelated `claude.exe` -- so the check was not merely stale-tolerant, it was answering a question about a completely different process and reporting the answer as fact about this one. Why it was believed: `runner.print_status` does exactly this and its own docstring is emphatic about the case it does handle ("NOT RUNNING -- stale, from a run that ended or died"), so the pattern read as the framework's settled answer to the question and was reused rather than re-derived. It handles a *cleared* pid; nothing in it handles a *reused* one, and pid reuse on a developer box that starts hundreds of processes a day is ordinary rather than exotic. Also worth naming: nothing clears `status.json` on the way out, so the file's mere existence proves nothing and the last phase of every finished run sits there forever looking current. Fixed with three signals, cheapest last: a finished run record supersedes the heartbeat outright; a heartbeat older than a two-hour trust window is not believed (past any legitimate phase, since the worker's own wall-clock timeout is an hour); and only then is the pid consulted. Five tests pin it, including one that asserts the pid IS alive so that the age check is provably the thing doing the work. Generalises: A PID IS A HANDLE, NOT AN IDENTITY -- the OS reuses it, so "is this pid alive" answers a question about whoever holds it now, and any check that treats it as proof that a *particular* process still runs needs a second signal the process itself wrote (a timestamp, a completion record) to tie the handle back to the thing it was meant to name. Left open deliberately: `runner.print_status` has the same defect and would report the same 41-hour phantom; it is the CLI's own surface and belongs to a separate change rather than being fixed in passing from the panel's branch. [[disposition: commit: ai/panel-front-end]]
2026-08-16 | second-parser-kept-the-first-ones-blind-spot | derived-not-verified | claude | yes-now | `board.parse_fields` -- the board's own card model, which the runner, the digest and reconcile all read through -- could not see YAML's block-list form: `tags:` followed by indented `- item` lines matched no `key: value` line, so the field came back as the empty string and the items were skipped entirely. `card_schema._frontmatter` has folded that form since 2026-08-06 (`tag-parser-blind-to-block-form`), which means for ten weeks the model and the gate checking it returned different answers about the same bytes, and the model's answer was the wrong one. Found while adding a `nightshift` tag chip to the panel: the chip never appeared, and the card plainly had the tag. Why it was believed: the fix for `tag-parser-blind-to-block-form` was applied where the *symptom* was -- a gate reporting green on a card it should have failed -- and `card_schema` keeps an independent copy of the frontmatter grammar **on purpose**, documented in its own docstring, because a gate must stay importable with no siblings on the path. So the duplication was known, justified and left in place, and nobody asked whether the OTHER copy had the same hole; the justified copy got the fix and the canonical one did not. Generalises: WHEN A SECOND PARSER IS KEPT DELIBERATELY, A FIX TO EITHER COPY IS A FINDING ABOUT BOTH -- the reason for the duplication (isolation, startup cost) is never a reason the input grammar differs, so the question after patching one is always 'which other copy reads this same file', and the answer must be checked rather than assumed. Fixed in `parse_fields` itself, with `Card.tags` added on top and four tests pinning that block and inline forms parse identically and that the field after a block list is not swallowed. [[disposition: commit: ai/panel-review-round-2]]
2026-08-16 | degradation-verified-on-some-paths-claimed-for-all | derived-not-verified | claude | yes-now | The design for a panel-first install rested on one asserted fact, written into the approved plan as "the enabling fact": that `panel.py` already renders in a repo with no `.ai/`, so `bootstrap` could write the Command Center launchers BEFORE `init` and the panel could then host its own install. The claim was checked by reading three reads and finding all three degrade -- `manifest.find_root` falls back to `.git/`, `board.board_root` catches `ManifestError` and defaults to `Board`, `_accounts` catches it too -- and every one of those readings is correct. `read_context` also calls `default_base(root)`, which goes through `branches.integration` to `manifest.require`, and that one raises ON PURPOSE, because every card is built on whatever it returns and the field is never guessed. So the panel died on the first request in exactly the repo the whole design existed to serve, and the failure was one line of traceback away from a feature nobody could have used. Why it was believed: the three reads that were checked are the ones a reader reaches for when asking "does this survive a missing manifest" -- they are the board-shaped reads, and they are where a degradation would be written if someone had thought about it, so finding graceful handling in all three read as evidence that the question had already been considered module-wide rather than as three independent coincidences. It also flatters the reading: each `except ManifestError` is a small proof that the author had this case in mind, and three proofs feel like a policy. `default_base` is not board-shaped, sits behind a helper whose name suggests a default rather than a requirement, and its raise is a deliberate refusal rather than an oversight -- so it is both easy to miss and correct as written. Generalises: A DEGRADATION CLAIM IS ABOUT AN ENTRY POINT, NOT ABOUT THE CALLS YOU HAPPENED TO READ -- sampling call sites can only ever disprove it, never establish it, and the sample is biased because you reach for the calls where degradation would be written. The only evidence is running the entry point in the degraded state, which costs one throwaway directory and takes seconds. The tell that this reasoning is happening at all: the phrase "already survives" in a plan, resting on a list rather than on a transcript. Fixed by making the property real instead of assumed -- `read_context` now returns early with an empty context when the repo has no manifest, and `test_the_panel_renders_in_a_repo_with_no_install` runs both `/system` and `/now` against a bootstrap-only repo so the claim is executed on every suite run rather than re-argued. [[disposition: commit: ai/command-center-front-door]]
2026-08-16 | shared-marker-could-not-say-which-command-wrote-it | derived-what-only-the-act-knew | claude | yes-now | `panel.installed()` decided whether to offer the install or the maintenance page by asking whether `.ai/install.json` exists, on the reasoning that the receipt is written by an install and therefore proves one happened. It is written by `nightshift bootstrap` too: `bootstrap_plan` stages the install skill and the two launchers through the same `Plan`, deliberately, so that `uninstall` can take those files back like anything else. The consequence was precise and self-cancelling -- a repo that had bootstrapped and nothing else reported `installed = True`, so the Setup button was hidden from the only repo that needed it, and the page then failed rendering on the manifest that had never been written. Why it was believed: the receipt genuinely IS the authority for the question `uninstall` asks ("did we create this file, and may it be deleted"), that authority is argued at length in `receipt_text`'s own docstring, and the new question sounded like the same question. It is not: "did nightshift write anything here" and "is nightshift configured here" have identical answers for every repo except the one in the middle of being set up, and that repo is the entire subject of the page. Generalises: A MARKER THAT MORE THAN ONE COMMAND WRITES CANNOT ANSWER WHICH ONE RAN, and the reuse is most tempting when a well-argued docstring has established the marker as authoritative -- for a different question. Ask what the marker's existence literally proves, not what it usually accompanies; if two commands can produce it, it distinguishes neither. Fixed by keying on `.ai/manifest.toml`, which only `init` writes and which every branch, board and gate read resolves through, so its absence means none of them can answer -- with `test_bootstrap_does_not_claim_the_repo_is_installed` asserting the receipt exists and `installed()` is still False. [[disposition: commit: ai/command-center-front-door]]
2026-08-16 | absence-from-the-template-read-as-death | derived-not-verified | claude | yes-now | `update._survey_settings` converged `.claude/settings.json`'s hook entries by stripping every hook whose command contains `nightshift.` (reusing `uninstall.strip_hooks`, which is correct for an uninstall) and then merging today's template fragment back. That converges, and it silently deletes any hook the CONSUMING PROJECT added that runs through this package. Not hypothetical: the very first real repo it was pointed at reported "1 hook entry to remove -- a renamed module leaves a hook firing nothing" about `python -m nightshift.hooks.project_script .ai/recipes/hint.py`, a live hook whose script exists, whose module exists, and which that project added on purpose. `project_script` is in no template BY DESIGN -- it is the documented escape hatch that lets a project reach its own script from any working directory, added after `hook-command-resolved-against-a-moved-cwd`. Why it was believed: strip-then-merge is genuinely the only pass that CONVERGES, which is a real argument and was the whole reason for the design -- `init` can only add, so a hook whose module was renamed sits in the file forever firing nothing, and nothing else removes it. Having solved the convergence problem correctly, the question of what the strip half was allowed to take was never asked separately; and the two halves were tested together against a fixture whose only nightshift hooks came from the template, so "everything ours" and "everything the template declares" were the same set in every test. The report even names the right consequence ("a renamed module leaves a hook firing nothing") while the code was not checking for a renamed module at all -- it was checking for absence from the fragment. Generalises: WHEN A FIX IS FOR X, CHECK FOR X -- deadness here is a property of the module (does it still resolve), not of the template (do we ship it), and the two coincide only in a repo that has never used the extension points the framework provides. A convergent algorithm answers "what should the file end up containing"; it does not license the deletion set it takes to get there. Fixed: `update.dead_hook` resolves the module named in the command with `importlib.util.find_spec` -- no import, no execution -- so a renamed module is removed and a live one is left alone whoever added it; `uninstall.strip_hooks` grew a `predicate` parameter so the traversal is not copied, with `is_ours` still the default and still correct for uninstall (the package is going away, so a hook running through it goes too). Two tests pin it, one reproducing the real hook verbatim. [[disposition: commit: ai/command-center-front-door]]
2026-08-17 | preflight-pytest-could-hang-forever | unbounded-wait-read-as-progress | maintainer | yes-now | `preflight._run_subset` launched pytest with `subprocess.run(..., capture_output=True)` and no `timeout`, so a suite that HUNG rather than failed produced no output, no exit and no end. It bit twice on 2026-08-16 in a consuming project whose full suite normally takes 199 s: both runs sat for 14+ minutes and would never have finished. Diagnosed in an earlier session with py-spy: every xdist worker parked in `run_one_test -> get()` on a `threading.Event` waiting for the controller, the controller parked in `loop_once -> queue.get()` waiting for a worker, nothing executing, no child processes and no sockets. Process start times gave the trigger both times -- one worker started ~95 s after its siblings, i.e. the original died and xdist respawned it, and the session never recovered from the replacement. Load-correlated: `probed_worker_count()` reads free PHYSICAL memory (not commit, which was fine at 73%), and a re-run minutes later with one more worker passed all 1937 tests. Why the gap was believed absent: the framework already KNOWS this can happen -- `runner._run_tests` takes a `timeout` parameter and `merge_check` catches `subprocess.TimeoutExpired` and reports "pytest: timed out after Ns" -- so the hazard was understood and guarded at two of the three call sites. Preflight was written later, against the same `suite` module, and reads as the careful one: it shares selection, parallelisation and the JUnit verdict with the runner, and that visible sharing is exactly what made the ONE thing it did not share invisible. Nobody compares a caller against its siblings for what they have and it lacks; you compare it against what it needs to do, and it did all of that. Generalises: WHEN SIBLING CALLERS OF ONE MECHANISM DIFFER, THE ODD ONE OUT IS A FINDING, NOT A STYLE CHOICE -- and specifically, any subprocess that can block on a resource must carry a ceiling, because the failure of an unbounded wait is indistinguishable from success-in-progress and therefore trains the operator to wait. Second-order lesson worth as much: the cheap discriminator between hung and slow is `py-spy dump --pid <controller>` -- all-idle stacks mean deadlock -- and sampling CPU over 20 s (0.1 s consumed = stalled) needs no tooling at all. Fixed: preflight's pytest run takes `[tests].timeout_s` or a 2400 s default, and on expiry fails with a message naming the deadlock, the py-spy command and the fact that a re-run usually succeeds. Three tests pin it. NOT fixed and deliberately left open: which test kills a worker in the first place -- the session dies before writing junit, re-runs are green, and the precedent (`mid-run-set-mode-crashed-a-worker`, that project's log, 2026-08-07) records a pygame `set_mode` crashing a worker outright without root-causing it either. [[disposition: commit: preflight timeout + the py-spy discriminator recorded here]]
2026-08-17 | discarded-output-read-as-nothing-happened | reported-into-a-channel-nobody-read | maintainer | no-gap | `panel.spawn_background` started every long-running verb with `stdout=DEVNULL, stderr=DEVNULL` and kept no record that it had run, so a command's entire account of itself was discarded at the moment of starting it. Measured 2026-08-17: the maintainer pressed Classify all, reported that it 'either does nothing or communicates poorly', and the command had in fact succeeded completely -- thirteen notes routed, `Routing.md` rewritten at 09:51. Three surfaces failed at once and each is the same shape. Every line `ingest` prints went to DEVNULL: the meters, `classifying with sonnet ...`, the per-route counts, and, on the refusal path, `REFUSED before classifying`. The rail's only in-progress surface reads `.ai/runs/status.json`, which nothing but `runner` writes, so it went on reporting a two-day-old heartbeat while a live process ran. And the one message that did reach the browser -- the toast naming the pid -- was destroyed 900 ms later by the `location.reload()` that every successful action fires, against a toast timer of five seconds. That last one is worse than symmetrical: a REFUSED verb does not reload, so failures stayed on screen and successes did not, which teaches the reading that the panel answers only when it has bad news. Why it was believed: the docstring's argument is sound as far as it goes -- 'the HTTP request returns immediately; progress is read from the files the command itself already writes (.ai/runs/status.json, the run records), never from this function holding the connection open' -- and every clause of it is true OF THE RUNNER, whose files those are and on whose dispatch path the function was written. It was then reused for `ingest`, `chores`, `drain`, `preflight`, `fix` and `update --merge`, none of which writes a status file at all. The claim was never wrong about the code; it was about a different command, and reuse carried the code without carrying the precondition. Generalises: DISCARDING A STREAM IS A CLAIM THAT SOMETHING ELSE REPORTS, AND THAT CLAIM IS ABOUT A NAMED WRITER, NOT A MECHANISM -- before sending output to DEVNULL, say which file the reader will read and which command writes it, per command rather than per code path, because a shared spawn helper is exactly where per-command preconditions go to die. The corollary caught the second half: a message displayed for five seconds by code that reloads in one is also a report with no reader, and the two defects were invisible to each other. Fixed: `nightshift.jobs` writes a record before the spawn, hands the log file to a wrapper process that outlives the panel and writes the exit code back in a `finally`, and the status rail carries a line per background command with a link to its output; the toast is parked in sessionStorage and re-shown by the page that replaces it. Third instance of the same class found in the same pass and fixed with it: the inbox page listed all thirteen routed notes as 'Not yet classified', because routing is a view and a note never leaves the lane -- the routing was in a file the page linked by name and timestamp without ever reading. Not fixed and deliberately left open: a gate could forbid `stdout=DEVNULL` in the tooling dirs, which would have caught this mechanically, but the honest scope of such a gate needs the second instance to know where its exceptions are. [[disposition: commit: ai/panel-background-visibility]]
2026-08-17 | route-accepted-everywhere-consumed-nowhere | schema-field-nothing-read | maintainer | no-gap | The `chore` route was a dead end for as long as it existed, and every part of it except the connecting call was built. `ROUTES` accepted the value; the classifier's charter defines it ('these become thin cards and run in a batch overnight. Most short notes are chores'); `report()` gave it its own heading and blurb in the routing view ('Chores - batch overnight: Thin cards, verified as one batch'); the scribe's charter has a whole section on writing one, headed `kind: chore` - when the note is a one-prompter; `card_schema` relaxes exactly one section for the kind; `chores.select` reads `kind: chore` cards out of `tasks/` and batches them. The only thing missing was that `ingest --scribe` fanned over `by_route('scribe')` alone, so nothing ever asked the scribe for a chore card. Consequence: a chore-routed note sat in `inbox/` forever, and the panel's Chores section was permanently empty AND permanently accurate. Found by Karel asking why, after a classify pass had routed three notes to `chore`, the board showed no chores - not by anything failing. Why it was believed: the route's acceptance by the vocabulary was read as evidence of its wiring, and here that evidence was unusually thick - a value in `ROUTES`, a section in two agent charters, a heading in the generated report, a relaxation in the schema gate, and a consumer that batches them. Every one of those is a place someone thought about chores; none of them is the call that produces one. The report is the worst of the six, because it prints the heading with a count of zero next to the notes it just routed there, which reads as an empty bucket rather than as a bucket with no outlet. Generalises: A ROUTE IS ONLY REAL WHERE SOMETHING CONSUMES IT, AND EVERY OTHER MENTION IS DECORATION - so for each value of an enum, name the call that acts on it, one per value, and treat a value whose consumer you cannot name as unimplemented no matter how much prose surrounds it. The tell is a fan-out that filters the enum by a literal (`by_route('scribe')`) rather than by a set the enum itself declares. Fixed: `WRITABLE_ROUTES` is the set, both members are fanned over, and the two that stay out carry the reason they stay out (`inline` gets no card by definition; `triage` is never dispatched from here). Found and fixed with it, same branch, different shape: nothing consumed a note when its card was written - logged against the charter half in the consuming project's own log as `charter-specified-content-not-destination`. [[disposition: commit: ingest.WRITABLE_ROUTES + the per-route actions on the panel's own rows]]
2026-08-17 | wrote-the-card-committed-nothing | delegated-the-write-kept-none-of-its-bookkeeping | claude | no-gap | `ingest.scribe` wrote cards and committed none of them. Every neighbouring board write in the framework commits: each `boardcmd` verb ends in `board.commit_board`, `board.move` commits the move, `chores` commits as it lands each item, the runner commits its own card moves so that a night is resumable from disk. This one path did not, so the note's deletion and the new card sat in the working tree indefinitely. Measured 2026-08-17 on the first real fan-out: `skills-tinkering` had been a correctly written card for an hour and `git status` still showed `D Board/inbox/skills-tinkering.md` beside an untracked `Board/tasks/skills-tinkering.md`. `Routing.md` had the same problem for the same reason and had been modified-uncommitted since 09:51, indistinguishable from a hand edit. Why it was believed: on every other path the code that WRITES is the code that COMMITS, so the commit is written next to the write and nobody has to remember it separately. Here the write was delegated -- the scribe edits the note in place and moves it, which is the correct design and the whole reason the agent exists -- and the commit went with the write rather than staying with the caller. The agent was never told to commit (it should not be: an agent committing is an agent deciding what a transaction is), and the caller had no line touching the files to hang it off. Both halves are complete in their own terms, which is why reading either one finds nothing missing. Generalises: WHEN A WRITE IS DELEGATED, ITS BOOKKEEPING DOES NOT GO WITH IT -- so the caller inherits a step it never had, and the way to find it is to compare siblings on the RECORD rather than on the work: every other path here produces a commit, this one produced a file. Fixed: `ingest._commit` closes the transaction per note rather than per run (a fan-out that loses its window partway would otherwise leave every card it did write uncommitted, making the cheapest failure cost the most work), with distinct messages for a card, a bounce re-route and a stranded half-transition -- the last committed deliberately, because it is already on disk and leaving it dirty only means the next board write sweeps it up under an unrelated message. The classify pass commits its own view for the same reason. Seven tests, and the ingest fixture is now a real git repo: `commit_board` warns rather than raising, on purpose, so a gitless fixture would have let this regress while every test went on passing. [[disposition: commit: ingest._commit on every board-changing outcome]]
